frame,houdini_frame,point_id,x,y,z,u,purity,intensity,width
78,78,30,-0.424310,0.044785,0.923115,0.508475,0.275628,0.213752,0.027189
78,78,31,-0.438453,0.046278,0.953885,0.525424,0.275628,0.211948,0.026442
78,78,32,-0.452597,0.047770,0.984656,0.542373,0.275628,0.210159,0.025694
78,78,33,-0.466741,0.049263,1.015426,0.559322,0.275628,0.208386,0.024947
78,78,34,-0.480884,0.050756,1.046197,0.576271,0.275628,0.206627,0.024199
78,78,35,-0.495028,0.052249,1.076967,0.593220,0.275628,0.204884,0.023452
78,78,36,-0.509172,0.053742,1.107738,0.610169,0.275628,0.203155,0.022704
78,78,37,-0.523315,0.055234,1.138508,0.627119,0.275628,0.201440,0.021957
78,78,38,-0.537459,0.056727,1.169279,0.644068,0.275628,0.199740,0.021209
78,78,39,-0.551603,0.058220,1.200049,0.661017,0.275628,0.198055,0.020462
78,78,40,-0.565746,0.059713,1.230820,0.677966,0.275628,0.196383,0.019714
78,78,41,-0.579890,0.061206,1.261590,0.694915,0.275628,0.194726,0.018967
78,78,42,-0.594034,0.062699,1.292361,0.711864,0.275628,0.193083,0.018219
78,78,43,-0.608177,0.064191,1.323131,0.728814,0.275628,0.191454,0.017472
78,78,44,-0.622321,0.065684,1.353902,0.745763,0.275628,0.189838,0.016725
78,78,45,-0.636465,0.067177,1.384672,0.762712,0.275628,0.188236,0.015977
78,78,46,-0.650608,0.068670,1.415443,0.779661,0.275628,0.186648,0.015230
78,78,47,-0.664752,0.070163,1.446213,0.796610,0.275628,0.185072,0.014482
78,78,48,-0.678895,0.071656,1.476984,0.813559,0.275628,0.183511,0.013735
78,78,49,-0.693039,0.073148,1.507754,0.830508,0.275628,0.181962,0.012987
78,78,50,-0.707183,0.074641,1.538525,0.847458,0.275628,0.180427,0.012240
78,78,51,-0.721326,0.076134,1.569295,0.864407,0.275628,0.178904,0.011492
78,78,52,-0.735470,0.077627,1.600066,0.881356,0.275628,0.177394,0.010745
78,78,53,-0.749614,0.079120,1.630836,0.898305,0.275628,0.175897,0.009997
78,78,54,-0.763757,0.080612,1.661607,0.915254,0.275628,0.174413,0.009250
78,78,55,-0.777901,0.082105,1.692377,0.932203,0.275628,0.172941,0.008502
78,78,56,-0.792045,0.083598,1.723148,0.949153,0.275628,0.171482,0.007755
78,78,57,-0.806188,0.085091,1.753918,0.966102,0.275628,0.170035,0.007007
78,78,58,-0.820332,0.086584,1.784689,0.983051,0.275628,0.168600,0.006260
78,78,59,-0.834476,0.088077,1.815459,1.000000,0.275628,0.167177,0.005513
79,79,0,-0.000000,0.000000,0.000000,0.000000,0.271053,0.271053,0.048790
79,79,1,-0.013971,0.000920,0.030872,0.016949,0.271053,0.268766,0.048055
79,79,2,-0.027941,0.001839,0.061744,0.033898,0.271053,0.266498,0.047319
79,79,3,-0.041912,0.002759,0.092616,0.050847,0.271053,0.264249,0.046584
79,79,4,-0.055882,0.003678,0.123488,0.067797,0.271053,0.262019,0.045849
79,79,5,-0.069853,0.004598,0.154360,0.084746,0.271053,0.259808,0.045114
79,79,6,-0.083823,0.005517,0.185231,0.101695,0.271053,0.257616,0.044379
79,79,7,-0.097794,0.006437,0.216103,0.118644,0.271053,0.255442,0.043644
79,79,8,-0.111764,0.007356,0.246975,0.135593,0.271053,0.253286,0.042909
79,79,9,-0.125735,0.008276,0.277847,0.152542,0.271053,0.251149,0.042174
79,79,10,-0.139705,0.009195,0.308719,0.169492,0.271053,0.249029,0.041439
79,79,11,-0.153676,0.010115,0.339591,0.186441,0.271053,0.246928,0.040704
79,79,12,-0.167646,0.011034,0.370463,0.203390,0.271053,0.244844,0.039969
79,79,13,-0.181617,0.011954,0.401335,0.220339,0.271053,0.242778,0.039234
79,79,14,-0.195587,0.012873,0.432207,0.237288,0.271053,0.240729,0.038499
79,79,15,-0.209558,0.013793,0.463079,0.254237,0.271053,0.238698,0.037764
79,79,16,-0.223528,0.014712,0.493950,0.271186,0.271053,0.236683,0.037029
79,79,17,-0.237499,0.015632,0.524822,0.288136,0.271053,0.234686,0.036294
79,79,18,-0.251469,0.016551,0.555694,0.305085,0.271053,0.232705,0.035559
79,79,19,-0.265440,0.017471,0.586566,0.322034,0.271053,0.230742,0.034823
79,79,20,-0.279410,0.018390,0.617438,0.338983,0.271053,0.228795,0.034088
79,79,21,-0.293381,0.019310,0.648310,0.355932,0.271053,0.226864,0.033353
79,79,22,-0.307351,0.020229,0.679182,0.372881,0.271053,0.224949,0.032618
79,79,23,-0.321322,0.021149,0.710054,0.389831,0.271053,0.223051,0.031883
79,79,24,-0.335292,0.022068,0.740926,0.406780,0.271053,0.221169,0.031148
79,79,25,-0.349263,0.022988,0.771798,0.423729,0.271053,0.219302,0.030413
79,79,26,-0.363233,0.023907,0.802669,0.440678,0.271053,0.217452,0.029678
79,79,27,-0.377204,0.024827,0.833541,0.457627,0.271053,0.215617,0.028943
79,79,28,-0.391174,0.025747,0.864413,0.474576,0.271053,0.213797,0.028208
79,79,29,-0.405145,0.026666,0.895285,0.491525,0.271053,0.211993,0.027473
79,79,30,-0.419115,0.027586,0.926157,0.508475,0.271053,0.210204,0.026738
79,79,31,-0.433086,0.028505,0.957029,0.525424,0.271053,0.208430,0.026003
79,79,32,-0.447056,0.029425,0.987901,0.542373,0.271053,0.206671,0.025268
79,79,33,-0.461027,0.030344,1.018773,0.559322,0.271053,0.204927,0.024533
79,79,34,-0.474998,0.031264,1.049645,0.576271,0.271053,0.203198,0.023798
79,79,35,-0.488968,0.032183,1.080517,0.593220,0.271053,0.201483,0.023063
79,79,36,-0.502939,0.033103,1.111388,0.610169,0.271053,0.199783,0.022327
79,79,37,-0.516909,0.034022,1.142260,0.627119,0.271053,0.198097,0.021592
79,79,38,-0.530880,0.034942,1.173132,0.644068,0.271053,0.196425,0.020857
79,79,39,-0.544850,0.035861,1.204004,0.661017,0.271053,0.194768,0.020122
79,79,40,-0.558821,0.036781,1.234876,0.677966,0.271053,0.193124,0.019387
79,79,41,-0.572791,0.037700,1.265748,0.694915,0.271053,0.191494,0.018652
79,79,42,-0.586762,0.038620,1.296620,0.711864,0.271053,0.189878,0.017917
79,79,43,-0.600732,0.039539,1.327492,0.728814,0.271053,0.188276,0.017182
79,79,44,-0.614703,0.040459,1.358364,0.745763,0.271053,0.186687,0.016447
79,79,45,-0.628673,0.041378,1.389236,0.762712,0.271053,0.185112,0.015712
79,79,46,-0.642644,0.042298,1.420107,0.779661,0.271053,0.183550,0.014977
79,79,47,-0.656614,0.043217,1.450979,0.796610,0.271053,0.182001,0.014242
79,79,48,-0.670585,0.044137,1.481851,0.813559,0.271053,0.180465,0.013507
79,79,49,-0.684555,0.045056,1.512723,0.830508,0.271053,0.178942,0.012772
79,79,50,-0.698526,0.045976,1.543595,0.847458,0.271053,0.177432,0.012037
79,79,51,-0.712496,0.046895,1.574467,0.864407,0.271053,0.175935,0.011302
79,79,52,-0.726467,0.047815,1.605339,0.881356,0.271053,0.174450,0.010566
79,79,53,-0.740437,0.048734,1.636211,0.898305,0.271053,0.172978,0.009831
79,79,54,-0.754408,0.049654,1.667083,0.915254,0.271053,0.171518,0.009096
79,79,55,-0.768378,0.050574,1.697955,0.932203,0.271053,0.170071,0.008361
79,79,56,-0.782349,0.051493,1.728826,0.949153,0.271053,0.168636,0.007626
79,79,57,-0.796319,0.052413,1.759698,0.966102,0.271053,0.167212,0.006891
79,79,58,-0.810290,0.053332,1.790570,0.983051,0.271053,0.165801,0.006156
79,79,59,-0.824260,0.054252,1.821442,1.000000,0.271053,0.164402,0.005421
80,80,0,-0.000000,0.000000,0.000000,0.000000,0.266555,0.266555,0.047980
80,80,1,-0.013777,0.000362,0.030970,0.016949,0.266555,0.264305,0.047257
80,80,2,-0.027555,0.000725,0.061940,0.033898,0.266555,0.262075,0.046534
80,80,3,-0.041332,0.001087,0.092910,0.050847,0.266555,0.259863,0.045811
80,80,4,-0.055110,0.001449,0.123880,0.067797,0.266555,0.257670,0.045088
80,80,5,-0.068887,0.001811,0.154850,0.084746,0.266555,0.255496,0.044366
80,80,6,-0.082665,0.002174,0.185820,0.101695,0.266555,0.253340,0.043643
80,80,7,-0.096442,0.002536,0.216790,0.118644,0.266555,0.251202,0.042920
80,80,8,-0.110220,0.002898,0.247761,0.135593,0.266555,0.249082,0.042197
80,80,9,-0.123997,0.003261,0.278731,0.152542,0.266555,0.246980,0.041474
80,80,10,-0.137775,0.003623,0.309701,0.169492,0.266555,0.244896,0.040751
80,80,11,-0.151552,0.003985,0.340671,0.186441,0.266555,0.242829,0.040028
80,80,12,-0.165330,0.004347,0.371641,0.203390,0.266555,0.240780,0.039306
80,80,13,-0.179107,0.004710,0.402611,0.220339,0.266555,0.238748,0.038583
80,80,14,-0.192885,0.005072,0.433581,0.237288,0.266555,0.236734,0.037860
80,80,15,-0.206662,0.005434,0.464551,0.254237,0.266555,0.234736,0.037137
80,80,16,-0.220440,0.005797,0.495521,0.271186,0.266555,0.232755,0.036414
80,80,17,-0.234217,0.006159,0.526491,0.288136,0.266555,0.230791,0.035691
80,80,18,-0.247995,0.006521,0.557461,0.305085,0.266555,0.228843,0.034968
80,80,19,-0.261772,0.006883,0.588431,0.322034,0.266555,0.226912,0.034246
80,80,20,-0.275549,0.007246,0.619401,0.338983,0.266555,0.224997,0.033523
80,80,21,-0.289327,0.007608,0.650371,0.355932,0.266555,0.223099,0.032800
80,80,22,-0.303104,0.007970,0.681341,0.372881,0.266555,0.221216,0.032077
80,80,23,-0.316882,0.008333,0.712312,0.389831,0.266555,0.219349,0.031354
80,80,24,-0.330659,0.008695,0.743282,0.406780,0.266555,0.217498,0.030631
80,80,25,-0.344437,0.009057,0.774252,0.423729,0.266555,0.215663,0.029908
80,80,26,-0.358214,0.009419,0.805222,0.440678,0.266555,0.213843,0.029185
80,80,27,-0.371992,0.009782,0.836192,0.457627,0.266555,0.212038,0.028463
80,80,28,-0.385769,0.010144,0.867162,0.474576,0.266555,0.210249,0.027740
80,80,29,-0.399547,0.010506,0.898132,0.491525,0.266555,0.208475,0.027017
80,80,30,-0.413324,0.010869,0.929102,0.508475,0.266555,0.206715,0.026294
80,80,31,-0.427102,0.011231,0.960072,0.525424,0.266555,0.204971,0.025571
80,80,32,-0.440879,0.011593,0.991042,0.542373,0.266555,0.203241,0.024848
80,80,33,-0.454657,0.011955,1.022012,0.559322,0.266555,0.201526,0.024125
80,80,34,-0.468434,0.012318,1.052982,0.576271,0.266555,0.199825,0.023403
80,80,35,-0.482212,0.012680,1.083952,0.593220,0.266555,0.198139,0.022680
80,80,36,-0.495989,0.013042,1.114922,0.610169,0.266555,0.196467,0.021957
80,80,37,-0.509767,0.013405,1.145892,0.627119,0.266555,0.194809,0.021234
80,80,38,-0.523544,0.013767,1.176863,0.644068,0.266555,0.193165,0.020511
80,80,39,-0.537322,0.014129,1.207833,0.661017,0.266555,0.191535,0.019788
80,80,40,-0.551099,0.014491,1.238803,0.677966,0.266555,0.189919,0.019065
80,80,41,-0.564876,0.014854,1.269773,0.694915,0.266555,0.188316,0.018343
80,80,42,-0.578654,0.015216,1.300743,0.711864,0.266555,0.186727,0.017620
80,80,43,-0.592431,0.015578,1.331713,0.728814,0.266555,0.185151,0.016897
80,80,44,-0.606209,0.015941,1.362683,0.745763,0.266555,0.183589,0.016174
80,80,45,-0.619986,0.016303,1.393653,0.762712,0.266555,0.182039,0.015451
80,80,46,-0.633764,0.016665,1.424623,0.779661,0.266555,0.180503,0.014728
80,80,47,-0.647541,0.017027,1.455593,0.796610,0.266555,0.178980,0.014005
80,80,48,-0.661319,0.017390,1.486563,0.813559,0.266555,0.177470,0.013283
80,80,49,-0.675096,0.017752,1.517533,0.830508,0.266555,0.175972,0.012560
80,80,50,-0.688874,0.018114,1.548503,0.847458,0.266555,0.174487,0.011837
80,80,51,-0.702651,0.018477,1.579473,0.864407,0.266555,0.173015,0.011114
80,80,52,-0.716429,0.018839,1.610443,0.881356,0.266555,0.171555,0.010391
80,80,53,-0.730206,0.019201,1.641414,0.898305,0.266555,0.170107,0.009668
80,80,54,-0.743984,0.019563,1.672384,0.915254,0.266555,0.168671,0.008945
80,80,55,-0.757761,0.019926,1.703354,0.932203,0.266555,0.167248,0.008223
80,80,56,-0.771539,0.020288,1.734324,0.949153,0.266555,0.165837,0.007500
80,80,57,-0.785316,0.020650,1.765294,0.966102,0.266555,0.164437,0.006777
80,80,58,-0.799094,0.021013,1.796264,0.983051,0.266555,0.163050,0.006054
80,80,59,-0.812871,0.021375,1.827234,1.000000,0.266555,0.161674,0.005331
81,81,0,-0.000000,-0.000000,0.000000,0.000000,0.262131,0.262131,0.047184
81,81,1,-0.013566,-0.000178,0.031065,0.016949,0.262131,0.259919,0.046473
81,81,2,-0.027131,-0.000357,0.062130,0.033898,0.262131,0.257725,0.045762
81,81,3,-0.040697,-0.000535,0.093195,0.050847,0.262131,0.255550,0.045051
81,81,4,-0.054262,-0.000713,0.124260,0.067797,0.262131,0.253394,0.044340
81,81,5,-0.067828,-0.000892,0.155325,0.084746,0.262131,0.251255,0.043629
81,81,6,-0.081393,-0.001070,0.186391,0.101695,0.262131,0.249135,0.042918
81,81,7,-0.094959,-0.001248,0.217456,0.118644,0.262131,0.247033,0.042207
81,81,8,-0.108524,-0.001427,0.248521,0.135593,0.262131,0.244948,0.041497
81,81,9,-0.122090,-0.001605,0.279586,0.152542,0.262131,0.242881,0.040786
81,81,10,-0.135655,-0.001783,0.310651,0.169492,0.262131,0.240831,0.040075
81,81,11,-0.149221,-0.001962,0.341716,0.186441,0.262131,0.238799,0.039364
81,81,12,-0.162786,-0.002140,0.372781,0.203390,0.262131,0.236784,0.038653
81,81,13,-0.176352,-0.002318,0.403846,0.220339,0.262131,0.234786,0.037942
81,81,14,-0.189917,-0.002497,0.434911,0.237288,0.262131,0.232805,0.037231
81,81,15,-0.203483,-0.002675,0.465976,0.254237,0.262131,0.230840,0.036521
81,81,16,-0.217048,-0.002853,0.497042,0.271186,0.262131,0.228892,0.035810
81,81,17,-0.230614,-0.003032,0.528107,0.288136,0.262131,0.226960,0.035099
81,81,18,-0.244179,-0.003210,0.559172,0.305085,0.262131,0.225045,0.034388
81,81,19,-0.257745,-0.003388,0.590237,0.322034,0.262131,0.223146,0.033677
81,81,20,-0.271310,-0.003567,0.621302,0.338983,0.262131,0.221263,0.032966
81,81,21,-0.284876,-0.003745,0.652367,0.355932,0.262131,0.219396,0.032255
81,81,22,-0.298441,-0.003923,0.683432,0.372881,0.262131,0.217544,0.031545
81,81,23,-0.312007,-0.004101,0.714497,0.389831,0.262131,0.215708,0.030834
81,81,24,-0.325572,-0.004280,0.745562,0.406780,0.262131,0.213888,0.030123
81,81,25,-0.339138,-0.004458,0.776627,0.423729,0.262131,0.212083,0.029412
81,81,26,-0.352703,-0.004636,0.807692,0.440678,0.262131,0.210293,0.028701
81,81,27,-0.366269,-0.004815,0.838758,0.457627,0.262131,0.208519,0.027990
81,81,28,-0.379834,-0.004993,0.869823,0.474576,0.262131,0.206759,0.027279
81,81,29,-0.393400,-0.005171,0.900888,0.491525,0.262131,0.205014,0.026568
81,81,30,-0.406965,-0.005350,0.931953,0.508475,0.262131,0.203284,0.025858
81,81,31,-0.420531,-0.005528,0.963018,0.525424,0.262131,0.201569,0.025147
81,81,32,-0.434096,-0.005706,0.994083,0.542373,0.262131,0.199868,0.024436
81,81,33,-0.447662,-0.005885,1.025148,0.559322,0.262131,0.198181,0.023725
81,81,34,-0.461227,-0.006063,1.056213,0.576271,0.262131,0.196509,0.023014
81,81,35,-0.474793,-0.006241,1.087278,0.593220,0.262131,0.194851,0.022303
81,81,36,-0.488359,-0.006420,1.118343,0.610169,0.262131,0.193206,0.021592
81,81,37,-0.501924,-0.006598,1.149408,0.627119,0.262131,0.191576,0.020882
81,81,38,-0.515490,-0.006776,1.180474,0.644068,0.262131,0.189959,0.020171
81,81,39,-0.529055,-0.006955,1.211539,0.661017,0.262131,0.188356,0.019460
81,81,40,-0.542621,-0.007133,1.242604,0.677966,0.262131,0.186767,0.018749
81,81,41,-0.556186,-0.007311,1.273669,0.694915,0.262131,0.185191,0.018038
81,81,42,-0.569752,-0.007490,1.304734,0.711864,0.262131,0.183628,0.017327
81,81,43,-0.583317,-0.007668,1.335799,0.728814,0.262131,0.182078,0.016616
81,81,44,-0.596883,-0.007846,1.366864,0.745763,0.262131,0.180542,0.015906
81,81,45,-0.610448,-0.008025,1.397929,0.762712,0.262131,0.179018,0.015195
81,81,46,-0.624014,-0.008203,1.428994,0.779661,0.262131,0.177507,0.014484
81,81,47,-0.637579,-0.008381,1.460059,0.796610,0.262131,0.176010,0.013773
81,81,48,-0.651145,-0.008560,1.491125,0.813559,0.262131,0.174524,0.013062
81,81,49,-0.664710,-0.008738,1.522190,0.830508,0.262131,0.173051,0.012351
81,81,50,-0.678276,-0.008916,1.553255,0.847458,0.262131,0.171591,0.011640
81,81,51,-0.691841,-0.009095,1.584320,0.864407,0.262131,0.170143,0.010930
81,81,52,-0.705407,-0.009273,1.615385,0.881356,0.262131,0.168707,0.010219
81,81,53,-0.718972,-0.009451,1.646450,0.898305,0.262131,0.167284,0.009508
81,81,54,-0.732538,-0.009630,1.677515,0.915254,0.262131,0.165872,0.008797
81,81,55,-0.746103,-0.009808,1.708580,0.932203,0.262131,0.164472,0.008086
81,81,56,-0.759669,-0.009986,1.739645,0.949153,0.262131,0.163084,0.007375
81,81,57,-0.773234,-0.010165,1.770710,0.966102,0.262131,0.161708,0.006664
81,81,58,-0.786800,-0.010343,1.801775,0.983051,0.262131,0.160343,0.005953
81,81,59,-0.800365,-0.010521,1.832841,1.000000,0.262131,0.158990,0.005243
82,82,0,-0.000000,-0.000000,0.000000,0.000000,0.257780,0.257780,0.046400
82,82,1,-0.013336,-0.000702,0.031157,0.016949,0.257780,0.255605,0.045701
82,82,2,-0.026671,-0.001404,0.062314,0.033898,0.257780,0.253448,0.045002
82,82,3,-0.040007,-0.002105,0.093471,0.050847,0.257780,0.251309,0.044303
82,82,4,-0.053342,-0.002807,0.124628,0.067797,0.257780,0.249188,0.043604
82,82,5,-0.066678,-0.003509,0.155785,0.084746,0.257780,0.247085,0.042905
82,82,6,-0.080014,-0.004211,0.186942,0.101695,0.257780,0.245000,0.042206
82,82,7,-0.093349,-0.004913,0.218100,0.118644,0.257780,0.242933,0.041507
82,82,8,-0.106685,-0.005615,0.249257,0.135593,0.257780,0.240883,0.040808
82,82,9,-0.120021,-0.006316,0.280414,0.152542,0.257780,0.238850,0.040109
82,82,10,-0.133356,-0.007018,0.311571,0.169492,0.257780,0.236834,0.039410
82,82,11,-0.146692,-0.007720,0.342728,0.186441,0.257780,0.234836,0.038711
82,82,12,-0.160027,-0.008422,0.373885,0.203390,0.257780,0.232854,0.038012
82,82,13,-0.173363,-0.009124,0.405042,0.220339,0.257780,0.230889,0.037313
82,82,14,-0.186699,-0.009825,0.436199,0.237288,0.257780,0.228941,0.036614
82,82,15,-0.200034,-0.010527,0.467356,0.254237,0.257780,0.227009,0.035914
82,82,16,-0.213370,-0.011229,0.498513,0.271186,0.257780,0.225093,0.035215
82,82,17,-0.226706,-0.011931,0.529670,0.288136,0.257780,0.223193,0.034516
82,82,18,-0.240041,-0.012633,0.560827,0.305085,0.257780,0.221310,0.033817
82,82,19,-0.253377,-0.013335,0.591985,0.322034,0.257780,0.219442,0.033118
82,82,20,-0.266712,-0.014036,0.623142,0.338983,0.257780,0.217591,0.032419
82,82,21,-0.280048,-0.014738,0.654299,0.355932,0.257780,0.215754,0.031720
82,82,22,-0.293384,-0.015440,0.685456,0.372881,0.257780,0.213934,0.031021
82,82,23,-0.306719,-0.016142,0.716613,0.389831,0.257780,0.212128,0.030322
82,82,24,-0.320055,-0.016844,0.747770,0.406780,0.257780,0.210338,0.029623
82,82,25,-0.333391,-0.017545,0.778927,0.423729,0.257780,0.208563,0.028924
82,82,26,-0.346726,-0.018247,0.810084,0.440678,0.257780,0.206803,0.028225
82,82,27,-0.360062,-0.018949,0.841241,0.457627,0.257780,0.205058,0.027526
82,82,28,-0.373397,-0.019651,0.872398,0.474576,0.257780,0.203328,0.026827
82,82,29,-0.386733,-0.020353,0.903555,0.491525,0.257780,0.201612,0.026128
82,82,30,-0.400069,-0.021055,0.934712,0.508475,0.257780,0.199910,0.025428
82,82,31,-0.413404,-0.021756,0.965870,0.525424,0.257780,0.198223,0.024729
82,82,32,-0.426740,-0.022458,0.997027,0.542373,0.257780,0.196551,0.024030
82,82,33,-0.440075,-0.023160,1.028184,0.559322,0.257780,0.194892,0.023331
82,82,34,-0.453411,-0.023862,1.059341,0.576271,0.257780,0.193247,0.022632
82,82,35,-0.466747,-0.024564,1.090498,0.593220,0.257780,0.191617,0.021933
82,82,36,-0.480082,-0.025266,1.121655,0.610169,0.257780,0.190000,0.021234
82,82,37,-0.493418,-0.025967,1.152812,0.627119,0.257780,0.188396,0.020535
82,82,38,-0.506754,-0.026669,1.183969,0.644068,0.257780,0.186806,0.019836
82,82,39,-0.520089,-0.027371,1.215126,0.661017,0.257780,0.185230,0.019137
82,82,40,-0.533425,-0.028073,1.246283,0.677966,0.257780,0.183667,0.018438
82,82,41,-0.546760,-0.028775,1.277440,0.694915,0.257780,0.182117,0.017739
82,82,42,-0.560096,-0.029476,1.308597,0.711864,0.257780,0.180580,0.017040
82,82,43,-0.573432,-0.030178,1.339755,0.728814,0.257780,0.179056,0.016341
82,82,44,-0.586767,-0.030880,1.370912,0.745763,0.257780,0.177545,0.015642
82,82,45,-0.600103,-0.031582,1.402069,0.762712,0.257780,0.176047,0.014943
82,82,46,-0.613439,-0.032284,1.433226,0.779661,0.257780,0.174561,0.014243
82,82,47,-0.626774,-0.032986,1.464383,0.796610,0.257780,0.173088,0.013544
82,82,48,-0.640110,-0.033687,1.495540,0.813559,0.257780,0.171628,0.012845
82,82,49,-0.653445,-0.034389,1.526697,0.830508,0.257780,0.170179,0.012146
82,82,50,-0.666781,-0.035091,1.557854,0.847458,0.257780,0.168743,0.011447
82,82,51,-0.680117,-0.035793,1.589011,0.864407,0.257780,0.167319,0.010748
82,82,52,-0.693452,-0.036495,1.620168,0.881356,0.257780,0.165907,0.010049
82,82,53,-0.706788,-0.037196,1.651325,0.898305,0.257780,0.164507,0.009350
82,82,54,-0.720123,-0.037898,1.682482,0.915254,0.257780,0.163119,0.008651
82,82,55,-0.733459,-0.038600,1.713640,0.932203,0.257780,0.161742,0.007952
82,82,56,-0.746795,-0.039302,1.744797,0.949153,0.257780,0.160378,0.007253
82,82,57,-0.760130,-0.040004,1.775954,0.966102,0.257780,0.159024,0.006554
82,82,58,-0.773466,-0.040706,1.807111,0.983051,0.257780,0.157682,0.005855
82,82,59,-0.786802,-0.041407,1.838268,1.000000,0.257780,0.156352,0.005156
83,83,0,-0.000000,-0.000000,0.000000,0.000000,0.253502,0.253502,0.045630
83,83,1,-0.013089,-0.001208,0.031246,0.016949,0.253502,0.251362,0.044943
83,83,2,-0.026178,-0.002416,0.062492,0.033898,0.253502,0.249241,0.044255
83,83,3,-0.039266,-0.003623,0.093738,0.050847,0.253502,0.247138,0.043568
83,83,4,-0.052355,-0.004831,0.124984,0.067797,0.253502,0.245052,0.042880
83,83,5,-0.065444,-0.006039,0.156231,0.084746,0.253502,0.242984,0.042193
83,83,6,-0.078533,-0.007247,0.187477,0.101695,0.253502,0.240934,0.041506
83,83,7,-0.091621,-0.008454,0.218723,0.118644,0.253502,0.238901,0.040818
83,83,8,-0.104710,-0.009662,0.249969,0.135593,0.253502,0.236885,0.040131
83,83,9,-0.117799,-0.010870,0.281215,0.152542,0.253502,0.234886,0.039443
83,83,10,-0.130888,-0.012078,0.312461,0.169492,0.253502,0.232904,0.038756
83,83,11,-0.143977,-0.013285,0.343707,0.186441,0.253502,0.230938,0.038068
83,83,12,-0.157065,-0.014493,0.374953,0.203390,0.253502,0.228989,0.037381
83,83,13,-0.170154,-0.015701,0.406200,0.220339,0.253502,0.227057,0.036693
83,83,14,-0.183243,-0.016909,0.437446,0.237288,0.253502,0.225141,0.036006
83,83,15,-0.196332,-0.018116,0.468692,0.254237,0.253502,0.223241,0.035318
83,83,16,-0.209420,-0.019324,0.499938,0.271186,0.253502,0.221357,0.034631
83,83,17,-0.222509,-0.020532,0.531184,0.288136,0.253502,0.219489,0.033943
83,83,18,-0.235598,-0.021740,0.562430,0.305085,0.253502,0.217637,0.033256
83,83,19,-0.248687,-0.022947,0.593676,0.322034,0.253502,0.215800,0.032569
83,83,20,-0.261776,-0.024155,0.624922,0.338983,0.253502,0.213979,0.031881
83,83,21,-0.274864,-0.025363,0.656169,0.355932,0.253502,0.212173,0.031194
83,83,22,-0.287953,-0.026571,0.687415,0.372881,0.253502,0.210383,0.030506
83,83,23,-0.301042,-0.027778,0.718661,0.389831,0.253502,0.208608,0.029819
83,83,24,-0.314131,-0.028986,0.749907,0.406780,0.253502,0.206847,0.029131
83,83,25,-0.327219,-0.030194,0.781153,0.423729,0.253502,0.205102,0.028444
83,83,26,-0.340308,-0.031402,0.812399,0.440678,0.253502,0.203371,0.027756
83,83,27,-0.353397,-0.032609,0.843645,0.457627,0.253502,0.201655,0.027069
83,83,28,-0.366486,-0.033817,0.874891,0.474576,0.253502,0.199953,0.026381
83,83,29,-0.379575,-0.035025,0.906138,0.491525,0.253502,0.198266,0.025694
83,83,30,-0.392663,-0.036233,0.937384,0.508475,0.253502,0.196592,0.025006
83,83,31,-0.405752,-0.037440,0.968630,0.525424,0.253502,0.194934,0.024319
83,83,32,-0.418841,-0.038648,0.999876,0.542373,0.253502,0.193289,0.023632
83,83,33,-0.431930,-0.039856,1.031122,0.559322,0.253502,0.191657,0.022944
83,83,34,-0.445019,-0.041064,1.062368,0.576271,0.253502,0.190040,0.022257
83,83,35,-0.458107,-0.042271,1.093614,0.593220,0.253502,0.188436,0.021569
83,83,36,-0.471196,-0.043479,1.124860,0.610169,0.253502,0.186846,0.020882
83,83,37,-0.484285,-0.044687,1.156107,0.627119,0.253502,0.185269,0.020194
83,83,38,-0.497374,-0.045895,1.187353,0.644068,0.253502,0.183706,0.019507
83,83,39,-0.510462,-0.047102,1.218599,0.661017,0.253502,0.182156,0.018819
83,83,40,-0.523551,-0.048310,1.249845,0.677966,0.253502,0.180619,0.018132
83,83,41,-0.536640,-0.049518,1.281091,0.694915,0.253502,0.179094,0.017444
83,83,42,-0.549729,-0.050726,1.312337,0.711864,0.253502,0.177583,0.016757
83,83,43,-0.562818,-0.051933,1.343583,0.728814,0.253502,0.176084,0.016069
83,83,44,-0.575906,-0.053141,1.374829,0.745763,0.253502,0.174598,0.015382
83,83,45,-0.588995,-0.054349,1.406076,0.762712,0.253502,0.173125,0.014695
83,83,46,-0.602084,-0.055557,1.437322,0.779661,0.253502,0.171664,0.014007
83,83,47,-0.615173,-0.056764,1.468568,0.796610,0.253502,0.170215,0.013320
83,83,48,-0.628261,-0.057972,1.499814,0.813559,0.253502,0.168779,0.012632
83,83,49,-0.641350,-0.059180,1.531060,0.830508,0.253502,0.167355,0.011945
83,83,50,-0.654439,-0.060388,1.562306,0.847458,0.253502,0.165943,0.011257
83,83,51,-0.667528,-0.061595,1.593552,0.864407,0.253502,0.164542,0.010570
83,83,52,-0.680617,-0.062803,1.624798,0.881356,0.253502,0.163154,0.009882
83,83,53,-0.693705,-0.064011,1.656045,0.898305,0.253502,0.161777,0.009195
83,83,54,-0.706794,-0.065219,1.687291,0.915254,0.253502,0.160412,0.008507
83,83,55,-0.719883,-0.066426,1.718537,0.932203,0.253502,0.159058,0.007820
83,83,56,-0.732972,-0.067634,1.749783,0.949153,0.253502,0.157716,0.007132
83,83,57,-0.746060,-0.068842,1.781029,0.966102,0.253502,0.156385,0.006445
