frame,houdini_frame,point_id,x,y,z,u,purity,intensity,width
2,2,3,0.101616,0.004009,0.000000,0.050847,1.000000,0.984862,0.171864
2,2,4,0.135488,0.005346,0.000000,0.067797,1.000000,0.979866,0.169153
2,2,5,0.169360,0.006682,0.000000,0.084746,1.000000,0.974897,0.166441
2,2,6,0.203232,0.008018,0.000000,0.101695,1.000000,0.969952,0.163729
2,2,7,0.237104,0.009355,0.000000,0.118644,1.000000,0.965033,0.161017
2,2,8,0.270976,0.010691,0.000000,0.135593,1.000000,0.960138,0.158305
2,2,9,0.304848,0.012028,0.000000,0.152542,1.000000,0.955269,0.155593
2,2,10,0.338720,0.013364,0.000000,0.169492,1.000000,0.950424,0.152881
2,2,11,0.372591,0.014700,0.000000,0.186441,1.000000,0.945603,0.150169
2,2,12,0.406463,0.016037,0.000000,0.203390,1.000000,0.940807,0.147458
2,2,13,0.440335,0.017373,0.000000,0.220339,1.000000,0.936036,0.144746
2,2,14,0.474207,0.018710,0.000000,0.237288,1.000000,0.931288,0.142034
2,2,15,0.508079,0.020046,0.000000,0.254237,1.000000,0.926565,0.139322
2,2,16,0.541951,0.021383,0.000000,0.271186,1.000000,0.921866,0.136610
2,2,17,0.575823,0.022719,0.000000,0.288136,1.000000,0.917190,0.133898
2,2,18,0.609695,0.024055,0.000000,0.305085,1.000000,0.912538,0.131186
2,2,19,0.643567,0.025392,0.000000,0.322034,1.000000,0.907910,0.128475
2,2,20,0.677439,0.026728,0.000000,0.338983,1.000000,0.903305,0.125763
2,2,21,0.711311,0.028065,0.000000,0.355932,1.000000,0.898724,0.123051
2,2,22,0.745183,0.029401,0.000000,0.372881,1.000000,0.894165,0.120339
2,2,23,0.779055,0.030737,0.000000,0.389831,1.000000,0.889630,0.117627
2,2,24,0.812927,0.032074,0.000000,0.406780,1.000000,0.885118,0.114915
2,2,25,0.846799,0.033410,0.000000,0.423729,1.000000,0.880629,0.112203
2,2,26,0.880671,0.034747,0.000000,0.440678,1.000000,0.876163,0.109492
2,2,27,0.914543,0.036083,0.000000,0.457627,1.000000,0.871719,0.106780
2,2,28,0.948415,0.037419,0.000000,0.474576,1.000000,0.867298,0.104068
2,2,29,0.982287,0.038756,0.000000,0.491525,1.000000,0.862899,0.101356
2,2,30,1.016159,0.040092,0.000000,0.508475,1.000000,0.858523,0.098644
2,2,31,1.050030,0.041429,0.000000,0.525424,1.000000,0.854168,0.095932
2,2,32,1.083902,0.042765,0.000000,0.542373,1.000000,0.849836,0.093220
2,2,33,1.117774,0.044101,0.000000,0.559322,1.000000,0.845526,0.090508
2,2,34,1.151646,0.045438,0.000000,0.576271,1.000000,0.841237,0.087797
2,2,35,1.185518,0.046774,0.000000,0.593220,1.000000,0.836971,0.085085
2,2,36,1.219390,0.048111,0.000000,0.610169,1.000000,0.832726,0.082373
2,2,37,1.253262,0.049447,0.000000,0.627119,1.000000,0.828502,0.079661
2,2,38,1.287134,0.050783,0.000000,0.644068,1.000000,0.824300,0.076949
2,2,39,1.321006,0.052120,0.000000,0.661017,1.000000,0.820120,0.074237
2,2,40,1.354878,0.053456,0.000000,0.677966,1.000000,0.815960,0.071525
2,2,41,1.388750,0.054793,0.000000,0.694915,1.000000,0.811822,0.068814
2,2,42,1.422622,0.056129,0.000000,0.711864,1.000000,0.807704,0.066102
2,2,43,1.456494,0.057465,0.000000,0.728814,1.000000,0.803608,0.063390
2,2,44,1.490366,0.058802,0.000000,0.745763,1.000000,0.799532,0.060678
2,2,45,1.524238,0.060138,0.000000,0.762712,1.000000,0.795477,0.057966
2,2,46,1.558110,0.061475,0.000000,0.779661,1.000000,0.791442,0.055254
2,2,47,1.591982,0.062811,0.000000,0.796610,1.000000,0.787428,0.052542
2,2,48,1.625854,0.064148,0.000000,0.813559,1.000000,0.783435,0.049831
2,2,49,1.659726,0.065484,0.000000,0.830508,1.000000,0.779461,0.047119
2,2,50,1.693598,0.066820,0.000000,0.847458,1.000000,0.775508,0.044407
2,2,51,1.727470,0.068157,0.000000,0.864407,1.000000,0.771575,0.041695
2,2,52,1.761341,0.069493,0.000000,0.881356,1.000000,0.767661,0.038983
2,2,53,1.795213,0.070830,0.000000,0.898305,1.000000,0.763768,0.036271
2,2,54,1.829085,0.072166,0.000000,0.915254,1.000000,0.759894,0.033559
2,2,55,1.862957,0.073502,0.000000,0.932203,1.000000,0.756040,0.030847
2,2,56,1.896829,0.074839,0.000000,0.949153,1.000000,0.752205,0.028136
2,2,57,1.930701,0.076175,0.000000,0.966102,1.000000,0.748390,0.025424
2,2,58,1.964573,0.077512,0.000000,0.983051,1.000000,0.744595,0.022712
2,2,59,1.998445,0.078848,0.000000,1.000000,1.000000,0.740818,0.020000
3,3,0,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.180000
3,3,1,0.033793,0.002671,0.000000,0.016949,1.000000,0.994928,0.177288
3,3,2,0.067586,0.005341,0.000000,0.033898,1.000000,0.989882,0.174576
3,3,3,0.101379,0.008012,0.000000,0.050847,1.000000,0.984862,0.171864
3,3,4,0.135172,0.010683,0.000000,0.067797,1.000000,0.979866,0.169153
3,3,5,0.168965,0.013354,0.000000,0.084746,1.000000,0.974897,0.166441
3,3,6,0.202758,0.016024,0.000000,0.101695,1.000000,0.969952,0.163729
3,3,7,0.236551,0.018695,0.000000,0.118644,1.000000,0.965033,0.161017
3,3,8,0.270343,0.021366,0.000000,0.135593,1.000000,0.960138,0.158305
3,3,9,0.304136,0.024037,0.000000,0.152542,1.000000,0.955269,0.155593
3,3,10,0.337929,0.026707,0.000000,0.169492,1.000000,0.950424,0.152881
3,3,11,0.371722,0.029378,0.000000,0.186441,1.000000,0.945603,0.150169
3,3,12,0.405515,0.032049,0.000000,0.203390,1.000000,0.940807,0.147458
3,3,13,0.439308,0.034720,0.000000,0.220339,1.000000,0.936036,0.144746
3,3,14,0.473101,0.037390,0.000000,0.237288,1.000000,0.931288,0.142034
3,3,15,0.506894,0.040061,0.000000,0.254237,1.000000,0.926565,0.139322
3,3,16,0.540687,0.042732,0.000000,0.271186,1.000000,0.921866,0.136610
3,3,17,0.574480,0.045403,0.000000,0.288136,1.000000,0.917190,0.133898
3,3,18,0.608273,0.048073,0.000000,0.305085,1.000000,0.912538,0.131186
3,3,19,0.642066,0.050744,0.000000,0.322034,1.000000,0.907910,0.128475
3,3,20,0.675859,0.053415,0.000000,0.338983,1.000000,0.903305,0.125763
3,3,21,0.709652,0.056085,0.000000,0.355932,1.000000,0.898724,0.123051
3,3,22,0.743445,0.058756,0.000000,0.372881,1.000000,0.894165,0.120339
3,3,23,0.777237,0.061427,0.000000,0.389831,1.000000,0.889630,0.117627
3,3,24,0.811030,0.064098,0.000000,0.406780,1.000000,0.885118,0.114915
3,3,25,0.844823,0.066768,0.000000,0.423729,1.000000,0.880629,0.112203
3,3,26,0.878616,0.069439,0.000000,0.440678,1.000000,0.876163,0.109492
3,3,27,0.912409,0.072110,0.000000,0.457627,1.000000,0.871719,0.106780
3,3,28,0.946202,0.074781,0.000000,0.474576,1.000000,0.867298,0.104068
3,3,29,0.979995,0.077451,0.000000,0.491525,1.000000,0.862899,0.101356
3,3,30,1.013788,0.080122,0.000000,0.508475,1.000000,0.858523,0.098644
3,3,31,1.047581,0.082793,0.000000,0.525424,1.000000,0.854168,0.095932
3,3,32,1.081374,0.085464,0.000000,0.542373,1.000000,0.849836,0.093220
3,3,33,1.115167,0.088134,0.000000,0.559322,1.000000,0.845526,0.090508
3,3,34,1.148960,0.090805,0.000000,0.576271,1.000000,0.841237,0.087797
3,3,35,1.182753,0.093476,0.000000,0.593220,1.000000,0.836971,0.085085
3,3,36,1.216546,0.096146,0.000000,0.610169,1.000000,0.832726,0.082373
3,3,37,1.250338,0.098817,0.000000,0.627119,1.000000,0.828502,0.079661
3,3,38,1.284131,0.101488,0.000000,0.644068,1.000000,0.824300,0.076949
3,3,39,1.317924,0.104159,0.000000,0.661017,1.000000,0.820120,0.074237
3,3,40,1.351717,0.106829,0.000000,0.677966,1.000000,0.815960,0.071525
3,3,41,1.385510,0.109500,0.000000,0.694915,1.000000,0.811822,0.068814
3,3,42,1.419303,0.112171,0.000000,0.711864,1.000000,0.807704,0.066102
3,3,43,1.453096,0.114842,0.000000,0.728814,1.000000,0.803608,0.063390
3,3,44,1.486889,0.117512,0.000000,0.745763,1.000000,0.799532,0.060678
3,3,45,1.520682,0.120183,0.000000,0.762712,1.000000,0.795477,0.057966
3,3,46,1.554475,0.122854,0.000000,0.779661,1.000000,0.791442,0.055254
3,3,47,1.588268,0.125525,0.000000,0.796610,1.000000,0.787428,0.052542
3,3,48,1.622061,0.128195,0.000000,0.813559,1.000000,0.783435,0.049831
3,3,49,1.655854,0.130866,0.000000,0.830508,1.000000,0.779461,0.047119
3,3,50,1.689647,0.133537,0.000000,0.847458,1.000000,0.775508,0.044407
3,3,51,1.723440,0.136208,0.000000,0.864407,1.000000,0.771575,0.041695
3,3,52,1.757232,0.138878,0.000000,0.881356,1.000000,0.767661,0.038983
3,3,53,1.791025,0.141549,0.000000,0.898305,1.000000,0.763768,0.036271
3,3,54,1.824818,0.144220,0.000000,0.915254,1.000000,0.759894,0.033559
3,3,55,1.858611,0.146890,0.000000,0.932203,1.000000,0.756040,0.030847
3,3,56,1.892404,0.149561,0.000000,0.949153,1.000000,0.752205,0.028136
3,3,57,1.926197,0.152232,0.000000,0.966102,1.000000,0.748390,0.025424
3,3,58,1.959990,0.154903,0.000000,0.983051,1.000000,0.744595,0.022712
3,3,59,1.993783,0.157573,0.000000,1.000000,1.000000,0.740818,0.020000
4,4,0,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.180000
4,4,1,0.033661,0.004001,0.000000,0.016949,1.000000,0.994928,0.177288
4,4,2,0.067323,0.008002,0.000000,0.033898,1.000000,0.989882,0.174576
4,4,3,0.100984,0.012003,0.000000,0.050847,1.000000,0.984862,0.171864
4,4,4,0.134645,0.016004,0.000000,0.067797,1.000000,0.979866,0.169153
4,4,5,0.168307,0.020005,0.000000,0.084746,1.000000,0.974897,0.166441
4,4,6,0.201968,0.024005,0.000000,0.101695,1.000000,0.969952,0.163729
4,4,7,0.235630,0.028006,0.000000,0.118644,1.000000,0.965033,0.161017
4,4,8,0.269291,0.032007,0.000000,0.135593,1.000000,0.960138,0.158305
4,4,9,0.302952,0.036008,0.000000,0.152542,1.000000,0.955269,0.155593
4,4,10,0.336614,0.040009,0.000000,0.169492,1.000000,0.950424,0.152881
4,4,11,0.370275,0.044010,0.000000,0.186441,1.000000,0.945603,0.150169
4,4,12,0.403936,0.048011,0.000000,0.203390,1.000000,0.940807,0.147458
4,4,13,0.437598,0.052012,0.000000,0.220339,1.000000,0.936036,0.144746
4,4,14,0.471259,0.056013,0.000000,0.237288,1.000000,0.931288,0.142034
4,4,15,0.504921,0.060014,0.000000,0.254237,1.000000,0.926565,0.139322
4,4,16,0.538582,0.064015,0.000000,0.271186,1.000000,0.921866,0.136610
4,4,17,0.572243,0.068015,0.000000,0.288136,1.000000,0.917190,0.133898
4,4,18,0.605905,0.072016,0.000000,0.305085,1.000000,0.912538,0.131186
4,4,19,0.639566,0.076017,0.000000,0.322034,1.000000,0.907910,0.128475
4,4,20,0.673227,0.080018,0.000000,0.338983,1.000000,0.903305,0.125763
4,4,21,0.706889,0.084019,0.000000,0.355932,1.000000,0.898724,0.123051
4,4,22,0.740550,0.088020,0.000000,0.372881,1.000000,0.894165,0.120339
4,4,23,0.774211,0.092021,0.000000,0.389831,1.000000,0.889630,0.117627
4,4,24,0.807873,0.096022,0.000000,0.406780,1.000000,0.885118,0.114915
4,4,25,0.841534,0.100023,0.000000,0.423729,1.000000,0.880629,0.112203
4,4,26,0.875196,0.104024,0.000000,0.440678,1.000000,0.876163,0.109492
4,4,27,0.908857,0.108025,0.000000,0.457627,1.000000,0.871719,0.106780
4,4,28,0.942518,0.112026,0.000000,0.474576,1.000000,0.867298,0.104068
4,4,29,0.976180,0.116026,0.000000,0.491525,1.000000,0.862899,0.101356
4,4,30,1.009841,0.120027,0.000000,0.508475,1.000000,0.858523,0.098644
4,4,31,1.043502,0.124028,0.000000,0.525424,1.000000,0.854168,0.095932
4,4,32,1.077164,0.128029,0.000000,0.542373,1.000000,0.849836,0.093220
4,4,33,1.110825,0.132030,0.000000,0.559322,1.000000,0.845526,0.090508
4,4,34,1.144487,0.136031,0.000000,0.576271,1.000000,0.841237,0.087797
4,4,35,1.178148,0.140032,0.000000,0.593220,1.000000,0.836971,0.085085
4,4,36,1.211809,0.144033,0.000000,0.610169,1.000000,0.832726,0.082373
4,4,37,1.245471,0.148034,0.000000,0.627119,1.000000,0.828502,0.079661
4,4,38,1.279132,0.152035,0.000000,0.644068,1.000000,0.824300,0.076949
4,4,39,1.312793,0.156036,0.000000,0.661017,1.000000,0.820120,0.074237
4,4,40,1.346455,0.160036,0.000000,0.677966,1.000000,0.815960,0.071525
4,4,41,1.380116,0.164037,0.000000,0.694915,1.000000,0.811822,0.068814
4,4,42,1.413778,0.168038,0.000000,0.711864,1.000000,0.807704,0.066102
4,4,43,1.447439,0.172039,0.000000,0.728814,1.000000,0.803608,0.063390
4,4,44,1.481100,0.176040,0.000000,0.745763,1.000000,0.799532,0.060678
4,4,45,1.514762,0.180041,0.000000,0.762712,1.000000,0.795477,0.057966
4,4,46,1.548423,0.184042,0.000000,0.779661,1.000000,0.791442,0.055254
4,4,47,1.582084,0.188043,0.000000,0.796610,1.000000,0.787428,0.052542
4,4,48,1.615746,0.192044,0.000000,0.813559,1.000000,0.783435,0.049831
4,4,49,1.649407,0.196045,0.000000,0.830508,1.000000,0.779461,0.047119
4,4,50,1.683068,0.200046,0.000000,0.847458,1.000000,0.775508,0.044407
4,4,51,1.716730,0.204046,0.000000,0.864407,1.000000,0.771575,0.041695
4,4,52,1.750391,0.208047,0.000000,0.881356,1.000000,0.767661,0.038983
4,4,53,1.784053,0.212048,0.000000,0.898305,1.000000,0.763768,0.036271
4,4,54,1.817714,0.216049,0.000000,0.915254,1.000000,0.759894,0.033559
4,4,55,1.851375,0.220050,0.000000,0.932203,1.000000,0.756040,0.030847
4,4,56,1.885037,0.224051,0.000000,0.949153,1.000000,0.752205,0.028136
4,4,57,1.918698,0.228052,0.000000,0.966102,1.000000,0.748390,0.025424
4,4,58,1.952359,0.232053,0.000000,0.983051,1.000000,0.744595,0.022712
4,4,59,1.986021,0.236054,0.000000,1.000000,1.000000,0.740818,0.020000
5,5,0,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.180000
5,5,1,0.033477,0.005325,0.000000,0.016949,1.000000,0.994928,0.177288
5,5,2,0.066955,0.010650,0.000000,0.033898,1.000000,0.989882,0.174576
5,5,3,0.100432,0.015975,0.000000,0.050847,1.000000,0.984862,0.171864
5,5,4,0.133910,0.021299,0.000000,0.067797,1.000000,0.979866,0.169153
5,5,5,0.167387,0.026624,0.000000,0.084746,1.000000,0.974897,0.166441
5,5,6,0.200865,0.031949,0.000000,0.101695,1.000000,0.969952,0.163729
5,5,7,0.234342,0.037274,0.000000,0.118644,1.000000,0.965033,0.161017
5,5,8,0.267820,0.042599,0.000000,0.135593,1.000000,0.960138,0.158305
5,5,9,0.301297,0.047924,0.000000,0.152542,1.000000,0.955269,0.155593
5,5,10,0.334775,0.053249,0.000000,0.169492,1.000000,0.950424,0.152881
5,5,11,0.368252,0.058574,0.000000,0.186441,1.000000,0.945603,0.150169
5,5,12,0.401730,0.063898,0.000000,0.203390,1.000000,0.940807,0.147458
5,5,13,0.435207,0.069223,0.000000,0.220339,1.000000,0.936036,0.144746
5,5,14,0.468685,0.074548,0.000000,0.237288,1.000000,0.931288,0.142034
5,5,15,0.502162,0.079873,0.000000,0.254237,1.000000,0.926565,0.139322
5,5,16,0.535639,0.085198,0.000000,0.271186,1.000000,0.921866,0.136610
5,5,17,0.569117,0.090523,0.000000,0.288136,1.000000,0.917190,0.133898
5,5,18,0.602594,0.095848,0.000000,0.305085,1.000000,0.912538,0.131186
5,5,19,0.636072,0.101172,0.000000,0.322034,1.000000,0.907910,0.128475
5,5,20,0.669549,0.106497,0.000000,0.338983,1.000000,0.903305,0.125763
5,5,21,0.703027,0.111822,0.000000,0.355932,1.000000,0.898724,0.123051
5,5,22,0.736504,0.117147,0.000000,0.372881,1.000000,0.894165,0.120339
5,5,23,0.769982,0.122472,0.000000,0.389831,1.000000,0.889630,0.117627
5,5,24,0.803459,0.127797,0.000000,0.406780,1.000000,0.885118,0.114915
5,5,25,0.836937,0.133122,0.000000,0.423729,1.000000,0.880629,0.112203
5,5,26,0.870414,0.138447,0.000000,0.440678,1.000000,0.876163,0.109492
5,5,27,0.903892,0.143771,0.000000,0.457627,1.000000,0.871719,0.106780
5,5,28,0.937369,0.149096,0.000000,0.474576,1.000000,0.867298,0.104068
5,5,29,0.970847,0.154421,0.000000,0.491525,1.000000,0.862899,0.101356
5,5,30,1.004324,0.159746,0.000000,0.508475,1.000000,0.858523,0.098644
5,5,31,1.037802,0.165071,0.000000,0.525424,1.000000,0.854168,0.095932
5,5,32,1.071279,0.170396,0.000000,0.542373,1.000000,0.849836,0.093220
5,5,33,1.104756,0.175721,0.000000,0.559322,1.000000,0.845526,0.090508
5,5,34,1.138234,0.181045,0.000000,0.576271,1.000000,0.841237,0.087797
5,5,35,1.171711,0.186370,0.000000,0.593220,1.000000,0.836971,0.085085
5,5,36,1.205189,0.191695,0.000000,0.610169,1.000000,0.832726,0.082373
5,5,37,1.238666,0.197020,0.000000,0.627119,1.000000,0.828502,0.079661
5,5,38,1.272144,0.202345,0.000000,0.644068,1.000000,0.824300,0.076949
5,5,39,1.305621,0.207670,0.000000,0.661017,1.000000,0.820120,0.074237
5,5,40,1.339099,0.212995,0.000000,0.677966,1.000000,0.815960,0.071525
5,5,41,1.372576,0.218320,0.000000,0.694915,1.000000,0.811822,0.068814
5,5,42,1.406054,0.223644,0.000000,0.711864,1.000000,0.807704,0.066102
5,5,43,1.439531,0.228969,0.000000,0.728814,1.000000,0.803608,0.063390
5,5,44,1.473009,0.234294,0.000000,0.745763,1.000000,0.799532,0.060678
5,5,45,1.506486,0.239619,0.000000,0.762712,1.000000,0.795477,0.057966
5,5,46,1.539964,0.244944,0.000000,0.779661,1.000000,0.791442,0.055254
5,5,47,1.573441,0.250269,0.000000,0.796610,1.000000,0.787428,0.052542
5,5,48,1.606918,0.255594,0.000000,0.813559,1.000000,0.783435,0.049831
5,5,49,1.640396,0.260918,0.000000,0.830508,1.000000,0.779461,0.047119
5,5,50,1.673873,0.266243,0.000000,0.847458,1.000000,0.775508,0.044407
5,5,51,1.707351,0.271568,0.000000,0.864407,1.000000,0.771575,0.041695
5,5,52,1.740828,0.276893,0.000000,0.881356,1.000000,0.767661,0.038983
5,5,53,1.774306,0.282218,0.000000,0.898305,1.000000,0.763768,0.036271
5,5,54,1.807783,0.287543,0.000000,0.915254,1.000000,0.759894,0.033559
5,5,55,1.841261,0.292868,0.000000,0.932203,1.000000,0.756040,0.030847
5,5,56,1.874738,0.298193,0.000000,0.949153,1.000000,0.752205,0.028136
5,5,57,1.908216,0.303517,0.000000,0.966102,1.000000,0.748390,0.025424
5,5,58,1.941693,0.308842,0.000000,0.983051,1.000000,0.744595,0.022712
5,5,59,1.975171,0.314167,0.000000,1.000000,1.000000,0.740818,0.020000
6,6,0,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.180000
6,6,1,0.033242,0.006641,0.000000,0.016949,1.000000,0.994928,0.177288
6,6,2,0.066483,0.013281,0.000000,0.033898,1.000000,0.989882,0.174576
6,6,3,0.099725,0.019922,0.000000,0.050847,1.000000,0.984862,0.171864
6,6,4,0.132966,0.026562,0.000000,0.067797,1.000000,0.979866,0.169153
6,6,5,0.166208,0.033203,0.000000,0.084746,1.000000,0.974897,0.166441
6,6,6,0.199449,0.039843,0.000000,0.101695,1.000000,0.969952,0.163729
6,6,7,0.232691,0.046484,0.000000,0.118644,1.000000,0.965033,0.161017
6,6,8,0.265932,0.053124,0.000000,0.135593,1.000000,0.960138,0.158305
6,6,9,0.299174,0.059765,0.000000,0.152542,1.000000,0.955269,0.155593
6,6,10,0.332415,0.066405,0.000000,0.169492,1.000000,0.950424,0.152881
6,6,11,0.365657,0.073046,0.000000,0.186441,1.000000,0.945603,0.150169
6,6,12,0.398898,0.079687,0.000000,0.203390,1.000000,0.940807,0.147458
6,6,13,0.432140,0.086327,0.000000,0.220339,1.000000,0.936036,0.144746
6,6,14,0.465381,0.092968,0.000000,0.237288,1.000000,0.931288,0.142034
6,6,15,0.498623,0.099608,0.000000,0.254237,1.000000,0.926565,0.139322
6,6,16,0.531864,0.106249,0.000000,0.271186,1.000000,0.921866,0.136610
6,6,17,0.565106,0.112889,0.000000,0.288136,1.000000,0.917190,0.133898
6,6,18,0.598347,0.119530,0.000000,0.305085,1.000000,0.912538,0.131186
6,6,19,0.631589,0.126170,0.000000,0.322034,1.000000,0.907910,0.128475
6,6,20,0.664830,0.132811,0.000000,0.338983,1.000000,0.903305,0.125763
6,6,21,0.698072,0.139451,0.000000,0.355932,1.000000,0.898724,0.123051
6,6,22,0.731313,0.146092,0.000000,0.372881,1.000000,0.894165,0.120339
6,6,23,0.764555,0.152732,0.000000,0.389831,1.000000,0.889630,0.117627
6,6,24,0.797796,0.159373,0.000000,0.406780,1.000000,0.885118,0.114915
6,6,25,0.831038,0.166014,0.000000,0.423729,1.000000,0.880629,0.112203
6,6,26,0.864279,0.172654,0.000000,0.440678,1.000000,0.876163,0.109492
6,6,27,0.897521,0.179295,0.000000,0.457627,1.000000,0.871719,0.106780
6,6,28,0.930762,0.185935,0.000000,0.474576,1.000000,0.867298,0.104068
6,6,29,0.964004,0.192576,0.000000,0.491525,1.000000,0.862899,0.101356
6,6,30,0.997245,0.199216,0.000000,0.508475,1.000000,0.858523,0.098644
6,6,31,1.030487,0.205857,0.000000,0.525424,1.000000,0.854168,0.095932
6,6,32,1.063728,0.212497,0.000000,0.542373,1.000000,0.849836,0.093220
6,6,33,1.096970,0.219138,0.000000,0.559322,1.000000,0.845526,0.090508
6,6,34,1.130211,0.225778,0.000000,0.576271,1.000000,0.841237,0.087797
6,6,35,1.163453,0.232419,0.000000,0.593220,1.000000,0.836971,0.085085
6,6,36,1.196695,0.239060,0.000000,0.610169,1.000000,0.832726,0.082373
6,6,37,1.229936,0.245700,0.000000,0.627119,1.000000,0.828502,0.079661
6,6,38,1.263178,0.252341,0.000000,0.644068,1.000000,0.824300,0.076949
